product_id,location_id,month,predicted_demand_qty,last_month_demand,last_month_sales,last_month_backorder,avg_demand_3m,same_month_last_year
454-MAYO GALON,63,2025-12,0.03,0.75,0.75,0.0,1.5,
48U. MAYO100G,5,2025-12,0.02,0.06,0.06,0.0,0.2,
48U. MAYO100G,6,2025-12,0.01,0.1,0.1,0.0,0.91,
48U. MAYO100G,7,2025-12,0.07,1.0,1.0,0.0,2.25,
48U. MAYO100G,9,2025-12,0.14,1.0,0.0,1.0,4.79,
48U. MAYO100G,13,2025-12,46.41,345.0,345.0,0.0,374.67,
48U. MAYO100G,14,2025-12,87.78,552.0,552.0,0.0,765.33,
48U. MAYO100G,30,2025-12,54.42,966.0,966.0,0.0,927.0,
48U. MAYO100G,63,2025-12,3.54,10.05,10.05,0.0,4.94,
48U.-LIMON100G,5,2025-12,0.01,0.02,0.02,0.0,0.14,
48U.-LIMON100G,6,2025-12,0.02,0.81,0.81,0.0,1.89,
48U.-LIMON100G,7,2025-12,0.04,0.13,0.13,0.0,0.1,
48U.-LIMON100G,13,2025-12,8.25,184.0,184.0,0.0,163.0,
48U.-LIMON100G,14,2025-12,0.84,15.0,15.0,0.0,13.0,
48U.-LIMON100G,30,2025-12,2.87,35.0,35.0,0.0,28.33,
600-GL,1,2025-12,107.21,389.52,366.5,23.02,875.67,981.99
600-GL,4,2025-12,21.99,54.0,54.0,0.0,93.5,16.25
600-GL,5,2025-12,0.07,4.0,4.0,0.0,3.42,
600-GL,6,2025-12,0.01,0.25,0.25,0.0,0.83,
600-GL,7,2025-12,0.02,1.25,1.25,0.0,1.33,
600-GL,9,2025-12,81.89,102.0,102.0,0.0,122.92,22.25
600-GL,13,2025-12,2.25,36.0,36.0,0.0,57.0,
600-GL,14,2025-12,28.11,127.0,127.0,0.0,63.0,
600-GL,28,2025-12,0.01,0.01,0.0,0.01,0.92,
600-GL,63,2025-12,0.05,0.25,0.25,0.0,6.17,0.5
600-GL,65,2025-12,0.02,0.5,0.5,0.0,0.33,
601-GL,1,2025-12,0.06,1.25,1.25,0.0,1.5,1.0
601-GL,4,2025-12,0.12,3.02,1.0,2.02,3.34,
601-GL,7,2025-12,0.01,0.25,0.25,0.0,0.58,
601-GL,9,2025-12,0.06,1.51,1.5,0.01,1.34,1.51
72U.-MAYOLIMON,5,2025-12,0.01,0.07,0.07,0.0,0.13,
72U.-MAYOLIMON,6,2025-12,0.03,0.43,0.43,0.0,2.74,
72U.-MAYOLIMON,7,2025-12,0.02,0.13,0.13,0.0,0.1,
72U.-MAYOLIMON,13,2025-12,6.26,84.0,84.0,0.0,85.0,
72U.-MAYOLIMON,14,2025-12,0.14,2.0,2.0,0.0,5.0,
72U.-MAYOLIMON,30,2025-12,0.66,15.0,15.0,0.0,13.67,
ABEST-GALON,5,2025-12,0.02,0.25,0.25,0.0,0.58,
ABEST-GALON,6,2025-12,0.02,0.25,0.25,0.0,0.25,
ABEST-GALON,13,2025-12,9.91,119.0,119.0,0.0,62.33,
ABEST-GALON,14,2025-12,11.82,108.0,108.0,0.0,60.67,48.0
ABEST-GALON,30,2025-12,6.84,128.0,128.0,0.0,156.0,
ABEST-GALON,63,2025-12,0.29,3.75,3.75,0.0,3.17,
ABEST12-32OZ.,30,2025-12,6.15,50.0,50.0,0.0,100.0,
AJUSTNC,1,2025-12,0.05,2.0,2.0,0.0,1.67,
ARROC-DOC,1,2025-12,785.3,1559.0,1559.0,0.0,2242.42,966.0
ARROC-DOC,4,2025-12,222.98,395.0,395.0,0.0,505.0,258.0
ARROC-DOC,5,2025-12,0.21,5.56,5.56,0.0,7.12,
ARROC-DOC,6,2025-12,0.01,0.25,0.25,0.0,0.96,
ARROC-DOC,7,2025-12,0.06,0.4,0.4,0.0,1.71,
ARROC-DOC,9,2025-12,194.32,427.0,427.0,0.0,673.33,241.0
ARROC-DOC,10,2025-12,0.01,0.08,0.08,0.0,0.89,
ARROC-DOC,63,2025-12,0.83,3.7,3.7,0.0,9.62,1.88
ARROC-DOC,64,2025-12,0.41,0.96,0.96,0.0,1.63,0.65
ARROC-DOC,65,2025-12,1.09,1.96,1.96,0.0,3.05,0.99
C-SAZON/ACHIOTE,5,2025-12,0.03,0.45,0.45,0.0,1.83,
C-SAZON/ACHIOTE,13,2025-12,0.07,2.0,2.0,0.0,2.67,
C-SAZON/ACHIOTE,14,2025-12,2.27,33.0,33.0,0.0,32.0,
C-SAZON/ACHIOTE,30,2025-12,2.26,25.0,25.0,0.0,39.0,
CARTON-ARROCERO,5,2025-12,0.02,0.05,0.05,0.0,1.67,
CARTON-ARROCERO,13,2025-12,0.27,7.0,7.0,0.0,11.33,
CARTON-ARROCERO,14,2025-12,3.56,54.0,54.0,0.0,51.33,
CARTON-ARROCERO,30,2025-12,45.88,544.0,544.0,0.0,363.33,
CHOWMEIN,5,2025-12,9.32,1.0,1.0,0.0,1.08,
CHOWMEIN,30,2025-12,65.71,100.0,100.0,0.0,183.33,
CHOWMEIN,63,2025-12,0.12,1.23,1.23,0.0,11.3,
CHOWMEIN,65,2025-12,0.06,0.23,0.23,0.0,1.31,
CJA24-MAYO LIMO,1,2025-12,253.15,422.48,145.75,276.73,473.69,415.48
CJA24-MAYO LIMO,4,2025-12,93.17,240.59,151.25,89.34,351.01,368.05
CJA24-MAYO LIMO,5,2025-12,0.01,0.12,0.12,0.0,0.45,
CJA24-MAYO LIMO,6,2025-12,0.01,0.12,0.12,0.0,0.89,
CJA24-MAYO LIMO,7,2025-12,0.02,0.34,0.34,0.0,0.29,
CJA24-MAYO LIMO,9,2025-12,42.0,73.88,41.0,32.88,94.31,29.91
CJA24-MAYO LIMO,28,2025-12,0.02,0.25,0.25,0.0,0.25,
CJA24-MAYO LIMO,63,2025-12,0.07,0.44,0.44,0.0,2.05,0.12
CJA24-MAYO LIMO,64,2025-12,0.18,0.32,0.32,0.0,0.38,0.04
CJA24-MAYO LIMO,65,2025-12,0.15,0.41,0.41,0.0,0.64,0.25
CLIC,5,2025-12,0.01,0.08,0.08,0.0,0.25,
DESC-NOAPLIC,1,2025-12,0.69,4.0,4.0,0.0,17.0,6.0
ENVASE SOUFLE,20,2025-12,0.76,16.0,16.0,0.0,16.0,
FCO-ALBAHACA-1,1,2025-12,160.73,84.0,39.0,45.0,65.0,26.0
FCO-ALBAHACA-1,4,2025-12,0.4,1.0,1.0,0.0,3.67,
FCO-ALBAHACA-1,5,2025-12,0.06,0.33,0.33,0.0,0.16,
FCO-ALBAHACA-1,7,2025-12,0.06,0.75,0.75,0.0,0.45,
FCO-ALBAHACA-1,9,2025-12,0.48,1.0,1.0,0.0,3.33,
FCO-ALBAHACA-1,63,2025-12,0.02,0.24,0.24,0.0,0.16,
FCO200G-CJA24U.,1,2025-12,24.13,33.25,33.25,0.0,35.33,34.75
FCO200G-CJA24U.,4,2025-12,6.5,24.79,24.79,0.0,49.33,20.22
FCO200G-CJA24U.,5,2025-12,0.01,0.29,0.29,0.0,1.11,
FCO200G-CJA24U.,6,2025-12,0.01,0.04,0.04,0.0,0.31,
FCO200G-CJA24U.,7,2025-12,0.08,0.46,0.46,0.0,1.43,
FCO200G-CJA24U.,9,2025-12,66.51,72.25,34.75,37.5,67.24,34.67
FCO200G-CJA24U.,24,2025-12,0.02,0.13,0.13,0.0,0.35,
FCO200G-CJA24U.,63,2025-12,0.03,0.21,0.21,0.0,3.33,0.25
FCO200G-CJA24U.,64,2025-12,5.45,1.95,1.95,0.0,1.04,1.72
FCO200G-CJA24U.,65,2025-12,5.8,5.98,5.98,0.0,5.15,1.08
HSABROSITA,5,2025-12,0.01,0.04,0.04,0.0,0.23,
HSABROSITA,30,2025-12,79.79,120.0,120.0,0.0,160.0,
HSABROSITA,63,2025-12,0.02,0.1,0.1,0.0,0.08,
ISABROSITA,5,2025-12,0.01,0.02,0.02,0.0,0.03,
ISABROSITA,30,2025-12,1909.46,520.0,520.0,0.0,233.33,
ISABROSITA,63,2025-12,0.01,0.04,0.04,0.0,0.12,
ITAL48U.,30,2025-12,16.08,120.0,120.0,0.0,280.0,
JAPAN FOOD4,20,2025-12,1.11,10.0,10.0,0.0,10.0,
JAPAN FOOD5,20,2025-12,36.07,30.0,30.0,0.0,23.33,0.5
JAPANVINAGRE,20,2025-12,4.57,10.75,10.75,0.0,18.58,
KETCHUP 24UN.,5,2025-12,0.01,0.12,0.12,0.0,0.25,
KETCHUP 24UN.,30,2025-12,179.92,180.0,180.0,0.0,185.33,
KETCHUP 24UN.,63,2025-12,0.07,0.41,0.41,0.0,0.34,
LB-CRUSH PEPPER,1,2025-12,0.25,1.0,1.0,0.0,2.33,2.0
LB-CRUSH PEPPER,4,2025-12,0.05,2.0,2.0,0.0,2.0,3.0
LB.-PGRANOBCA,1,2025-12,3.0,3.0,0.0,3.0,2.33,
MAYO SABROSITA,5,2025-12,0.12,0.13,0.13,0.0,3.07,
MAYONESA CJA-12,5,2025-12,0.04,0.25,0.25,0.0,0.5,
MAYONESA CJA-12,7,2025-12,0.02,0.08,0.08,0.0,0.39,
MAYONESA CJA-12,30,2025-12,8.93,200.0,200.0,0.0,166.67,
MAYONESA CJA-12,63,2025-12,1.99,4.08,4.08,0.0,5.21,
MAYOREY500G,30,2025-12,109.5,448.0,448.0,0.0,298.67,
N/C FIS,1,2025-12,2.41,11.0,11.0,0.0,34.67,5.0
N/C FIS,4,2025-12,0.62,2.0,2.0,0.0,4.0,
N/C FIS,9,2025-12,2.69,8.0,8.0,0.0,13.67,2.0
NC/001,1,2025-12,0.04,1.0,1.0,0.0,1.0,
PALITOS,20,2025-12,0.81,20.0,20.0,0.0,20.0,
PARRI-DOC,1,2025-12,413.52,544.0,544.0,0.0,600.67,303.0
PARRI-DOC,4,2025-12,23.44,74.0,74.0,0.0,139.33,52.0
PARRI-DOC,5,2025-12,0.04,0.66,0.66,0.0,3.28,
PARRI-DOC,6,2025-12,0.03,0.25,0.25,0.0,1.84,
PARRI-DOC,7,2025-12,0.01,0.41,0.41,0.0,1.07,
PARRI-DOC,9,2025-12,16.23,51.0,51.0,0.0,106.0,36.0
PARRI-DOC,63,2025-12,0.58,1.66,1.66,0.0,3.05,0.67
PARRI-DOC,64,2025-12,6.65,3.93,3.93,0.0,2.39,
PARRI-DOC,65,2025-12,2.62,1.75,1.75,0.0,1.05,0.08
PARRI-FCO,1,2025-12,182.17,118.0,24.0,94.0,82.0,10.0
PARRI-FCO,4,2025-12,8.06,11.0,11.0,0.0,10.67,4.0
PARRI-FCO,5,2025-12,0.03,0.17,0.17,0.0,0.11,
PARRI-FCO,6,2025-12,0.2,1.0,1.0,0.0,0.5,
PARRI-FCO,7,2025-12,0.07,0.41,0.41,0.0,0.41,
PARRI-FCO,9,2025-12,0.58,4.0,4.0,0.0,13.33,1.0
PARRI-FCO,63,2025-12,0.04,2.0,2.0,0.0,1.25,
PARRI-FCO,64,2025-12,0.01,0.08,0.08,0.0,0.36,
PARRI-FCO,65,2025-12,4.89,0.92,0.92,0.0,0.53,
PASABROSITA,5,2025-12,0.01,0.04,0.04,0.0,0.06,
PASABROSITA,20,2025-12,6.37,81.0,81.0,0.0,160.33,
PASABROSITA,30,2025-12,179.66,180.0,180.0,0.0,180.0,
PRIKETCHUP,30,2025-12,25.11,48.0,48.0,0.0,80.0,
PRIMOR 8 U.,30,2025-12,32.04,200.0,200.0,0.0,366.67,
PSABROSITA,5,2025-12,0.01,0.02,0.02,0.0,0.12,
PSABROSITA,30,2025-12,180.12,180.0,180.0,0.0,140.0,
PSABROSITA,63,2025-12,0.02,0.02,0.02,0.0,0.03,
RIVER GALON,1,2025-12,137.88,209.25,209.25,0.0,253.12,110.75
RIVER GALON,4,2025-12,9.5,20.75,20.75,0.0,27.09,3.75
RIVER GALON,5,2025-12,0.02,0.5,0.5,0.0,0.67,
RIVER GALON,6,2025-12,0.01,0.25,0.25,0.0,0.5,
RIVER GALON,7,2025-12,0.05,1.5,1.5,0.0,1.08,
RIVER GALON,9,2025-12,22.32,60.8,42.75,18.05,102.77,19.0
RIVER GALON,63,2025-12,0.15,1.25,1.25,0.0,2.33,
RIVER GALON,65,2025-12,0.17,0.75,0.75,0.0,2.0,
RSABROSITA,5,2025-12,0.02,1.02,1.02,0.0,0.53,
RSABROSITA,30,2025-12,120.02,120.0,120.0,0.0,160.0,
RSABROSITA,63,2025-12,0.01,0.02,0.02,0.0,0.48,
SABROSITA MAYO,5,2025-12,0.09,1.57,1.57,0.0,0.68,
SABROSITA MAYO,30,2025-12,17.96,350.0,350.0,0.0,200.0,
SABROSITA MAYO,63,2025-12,0.06,0.42,0.42,0.0,9.47,
SANCO-ARROZ,5,2025-12,0.01,0.02,0.02,0.0,0.17,
SAZONCOM-DOC,1,2025-12,3098.47,4140.0,4140.0,0.0,5290.67,2728.0
SAZONCOM-DOC,4,2025-12,581.63,997.0,997.0,0.0,1309.0,453.0
SAZONCOM-DOC,5,2025-12,0.18,3.54,3.54,0.0,4.64,
SAZONCOM-DOC,6,2025-12,0.04,1.74,1.74,0.0,1.76,
SAZONCOM-DOC,7,2025-12,0.02,0.33,0.33,0.0,2.04,
SAZONCOM-DOC,9,2025-12,333.35,720.0,720.0,0.0,1325.33,448.0
SAZONCOM-DOC,10,2025-12,0.05,0.67,0.67,0.0,1.06,
SAZONCOM-DOC,63,2025-12,0.24,1.22,1.22,0.0,5.66,2.8
SAZONCOM-DOC,64,2025-12,0.22,0.73,0.73,0.0,1.78,0.08
SAZONCOM-DOC,65,2025-12,0.65,1.06,1.06,0.0,1.89,0.58
SAZONCOM-FCO,1,2025-12,135.44,203.0,203.0,0.0,227.36,85.0
SAZONCOM-FCO,4,2025-12,35.6,63.0,63.0,0.0,72.67,18.0
SAZONCOM-FCO,5,2025-12,0.01,0.16,0.16,0.0,1.21,
SAZONCOM-FCO,6,2025-12,0.02,0.08,0.08,0.0,0.33,
SAZONCOM-FCO,7,2025-12,0.01,0.17,0.17,0.0,0.28,
SAZONCOM-FCO,9,2025-12,16.81,41.0,41.0,0.0,71.67,18.0
SAZONCOM-FCO,12,2025-12,3.33,30.0,30.0,0.0,31.67,
SAZONCOM-FCO,63,2025-12,0.05,0.82,0.82,0.0,0.69,0.83
SAZONCOM-FCO,64,2025-12,1.08,0.74,0.74,0.0,0.49,
SAZONCOM-FCO,65,2025-12,0.68,1.41,1.41,0.0,1.8,0.17
SOPAGACRI-FIDEO,1,2025-12,9.76,60.75,60.75,0.0,208.08,36.25
SOPAGACRI-FIDEO,4,2025-12,8.23,24.75,24.75,0.0,48.0,6.25
SOPAGACRI-FIDEO,5,2025-12,0.01,0.04,0.04,0.0,0.3,
SOPAGACRI-FIDEO,6,2025-12,0.44,0.97,0.97,0.0,0.35,
SOPAGACRI-FIDEO,7,2025-12,0.01,0.1,0.1,0.0,0.52,
SOPAGACRI-FIDEO,9,2025-12,7.05,21.75,21.75,0.0,44.35,14.75
SOPAGACRI-FIDEO,24,2025-12,0.01,0.02,0.02,0.0,0.26,
SOPAGACRI-FIDEO,63,2025-12,0.01,0.08,0.08,0.0,0.79,0.06
SOPAGACRI-FIDEO,64,2025-12,0.16,0.37,0.37,0.0,0.41,
SOPAGACRI-FIDEO,65,2025-12,2.22,0.52,0.52,0.0,0.3,0.32
SOPAPOLLO-FIDEO,1,2025-12,63.35,131.94,80.5,51.44,188.9,51.0
SOPAPOLLO-FIDEO,4,2025-12,7.71,25.75,25.75,0.0,56.88,4.0
SOPAPOLLO-FIDEO,5,2025-12,0.01,0.15,0.15,0.0,0.81,
SOPAPOLLO-FIDEO,6,2025-12,0.01,0.02,0.02,0.0,0.12,
SOPAPOLLO-FIDEO,7,2025-12,0.01,0.26,0.26,0.0,0.83,
SOPAPOLLO-FIDEO,9,2025-12,12.25,35.75,35.75,0.0,70.34,11.25
SOPAPOLLO-FIDEO,24,2025-12,0.06,0.42,0.42,0.0,0.3,
SOPAPOLLO-FIDEO,63,2025-12,0.12,0.29,0.29,0.0,0.46,0.14
SOPAPOLLO-FIDEO,64,2025-12,0.29,0.29,0.29,0.0,0.28,
SOPAPOLLO-FIDEO,65,2025-12,0.21,0.23,0.23,0.0,0.36,0.33
SS-CAJA24U-3256,30,2025-12,3.41,50.0,50.0,0.0,50.0,50.0
SS-CJA24BOL200G,1,2025-12,166.87,226.05,20.75,205.3,241.54,86.75
SS-CJA24BOL200G,4,2025-12,7.21,21.0,21.0,0.0,40.0,7.75
SS-CJA24BOL200G,5,2025-12,0.04,1.03,1.03,0.0,3.16,
SS-CJA24BOL200G,6,2025-12,0.02,0.38,0.38,0.0,0.46,
SS-CJA24BOL200G,7,2025-12,0.13,1.96,1.96,0.0,1.54,
SS-CJA24BOL200G,9,2025-12,16.64,36.3,32.58,3.72,55.85,8.0
SS-CJA24BOL200G,12,2025-12,30.13,288.0,288.0,0.0,256.0,
SS-CJA24BOL200G,24,2025-12,0.02,0.38,0.38,0.0,0.52,
SS-CJA24BOL200G,63,2025-12,0.25,0.75,0.75,0.0,1.5,0.17
SS-CJA24BOL200G,64,2025-12,0.87,0.91,0.91,0.0,0.82,0.08
SS-CJA24BOL200G,65,2025-12,0.44,1.09,1.09,0.0,1.46,
SS-CJA24FCO200G,1,2025-12,27.41,45.8,17.5,28.3,59.1,52.25
SS-CJA24FCO200G,4,2025-12,9.81,20.9,12.0,8.9,24.45,1.75
SS-CJA24FCO200G,5,2025-12,0.01,0.04,0.04,0.0,0.23,
SS-CJA24FCO200G,6,2025-12,0.01,0.04,0.04,0.0,0.23,
SS-CJA24FCO200G,7,2025-12,0.01,0.17,0.17,0.0,0.39,
SS-CJA24FCO200G,9,2025-12,15.19,19.25,5.75,13.5,22.17,3.25
SS-CJA24FCO200G,24,2025-12,0.02,0.26,0.26,0.0,0.24,
SS-CJA24FCO200G,63,2025-12,0.04,0.75,0.75,0.0,0.57,0.08
SS-CJA24FCO200G,64,2025-12,0.01,0.04,0.04,0.0,0.48,0.38
SS-CJA24FCO200G,65,2025-12,0.3,0.63,0.63,0.0,0.97,0.17
SS-CJA24U.16OZ,1,2025-12,0.95,8.25,2.25,6.0,5.83,9.75
SS-CJA24U.16OZ,4,2025-12,0.2,1.66,0.0,1.66,10.54,3.0
SS-CJA24U.16OZ,5,2025-12,0.07,2.01,2.01,0.0,1.92,
SS-CJA24U.16OZ,6,2025-12,0.01,0.04,0.04,0.0,0.23,
SS-CJA24U.16OZ,7,2025-12,0.02,0.41,0.41,0.0,0.7,
SS-CJA24U.16OZ,9,2025-12,0.1,1.0,0.0,1.0,1.75,1.0
SS-CJA24U.16OZ,24,2025-12,0.01,0.58,0.58,0.0,0.69,
SS-CJA24U.16OZ,63,2025-12,0.39,5.95,5.95,0.0,3.4,2.25
SS-CJA24U.16OZ,64,2025-12,2.06,0.29,0.29,0.0,0.32,0.41
SS-CJA24U.16OZ,65,2025-12,0.71,0.88,0.88,0.0,1.24,1.38
TRIO 10.5,1,2025-12,105.11,338.0,338.0,0.0,706.83,365.5
TRIO 10.5,4,2025-12,93.35,188.0,188.0,0.0,253.42,109.16
TRIO 10.5,5,2025-12,0.08,4.17,4.17,0.0,3.08,
TRIO 10.5,6,2025-12,0.01,0.26,0.26,0.0,0.98,
TRIO 10.5,7,2025-12,0.02,0.89,0.89,0.0,1.52,
TRIO 10.5,9,2025-12,36.79,77.5,77.5,0.0,117.33,48.75
TRIO 10.5,24,2025-12,0.02,0.25,0.25,0.0,0.17,0.25
TRIO 10.5,63,2025-12,0.3,1.42,1.42,0.0,4.73,0.38
TRIO 10.5,64,2025-12,0.21,0.64,0.64,0.0,1.11,0.13
TRIO 10.5,65,2025-12,2.46,1.38,1.38,0.0,1.26,0.13
TRIOS 4U. 24OZ.,1,2025-12,115.68,423.75,423.75,0.0,936.17,673.0
TRIOS 4U. 24OZ.,4,2025-12,115.63,196.5,196.5,0.0,260.67,95.5
TRIOS 4U. 24OZ.,5,2025-12,0.85,16.0,16.0,0.0,8.92,
TRIOS 4U. 24OZ.,6,2025-12,0.01,0.25,0.25,0.0,1.17,
TRIOS 4U. 24OZ.,7,2025-12,0.2,1.75,1.75,0.0,0.83,
TRIOS 4U. 24OZ.,9,2025-12,26.34,47.5,47.5,0.0,67.0,25.0
TRIOS 4U. 24OZ.,24,2025-12,0.02,0.25,0.25,0.0,0.33,
TRIOS 4U. 24OZ.,28,2025-12,0.02,1.75,1.75,0.0,1.08,
TRIOS 4U. 24OZ.,63,2025-12,0.1,1.25,1.25,0.0,11.08,2.5
TRIOS 4U. 24OZ.,64,2025-12,0.18,1.0,1.0,0.0,3.17,0.5
TRIOS 4U. 24OZ.,65,2025-12,0.04,0.25,0.25,0.0,0.75,
